trip_id,trip_headsign
276299834,Sud
276299835,Nord
276299836,Sud
276299837,Nord
276299838,Sud
276299839,Nord
276299840,Sud
276299841,Nord
276299842,Sud
276299843,Nord
276299844,Sud
276299845,Nord
276299846,Est
276299847,Ouest
276299849,Ouest
276299852,Sud
276299853,Nord
276299854,Sud
276299855,Nord
276299856,Sud
276299857,Nord
276299858,Sud
276299859,Nord
276299860,Sud
276299861,Nord
276299862,Sud
276299863,Nord
276299864,Sud
276299866,Ouest
276299867,Est
276299869,Ouest
276299870,Est
276299872,Ouest
276299873,Est
276299875,Ouest
276299876,Est
276299878,Ouest
276299881,Ouest
276299883,Nord
276299884,Sud
276299885,Nord
276299886,Sud
276299887,Nord
276299888,Sud
276299889,Nord
276299890,Sud
276299891,Nord
276299892,Sud
276299893,Nord
276299894,Sud
276299895,Nord
276299896,Sud
276299897,Nord
276299898,Sud
276299899,Nord
276299900,Sud
276299901,Nord
276299902,Sud
276299903,Nord
276299906,Sud
276299907,Nord
276299908,Sud
276299909,Nord
276299910,Sud
276299911,Nord
276299912,Sud
276299913,Nord
276299914,Sud
276299915,Nord
276299916,Sud
276299917,Nord
276299918,Sud
276299919,Nord
276299920,Sud
276299921,Nord
276299924,Sud
276299925,Nord
276299926,Sud
276299927,Nord
276299928,Sud
276299929,Nord
276299930,Sud
276299931,Nord
276299932,Sud
276299933,Nord
276299934,Sud
276299935,Nord
276299936,Sud
276299937,Nord
276299938,Sud
276299939,Nord
276299941,Sud
276299942,Nord
276299945,Ouest
276299947,Sud
276299948,Nord
276299949,Sud
276299950,Nord
276299952,Est
276299954,Est
276299957,Sud
276299958,Nord
276299959,Sud
276299960,Nord
276299961,Sud
276299962,Nord
276299963,Sud
276299964,Nord
276299965,Sud
276299966,Nord
276299967,Sud
276299968,Nord
276299971,Ouest
276299973,Sud
276299974,Nord
276299975,Sud
276299976,Nord
276299977,Sud
276299978,Nord
276299979,Sud
276299980,Nord
276299981,Sud
276299982,Nord
276299983,Sud
276299984,Nord
276299985,Sud
276299986,Nord
276299989,Ouest
276299990,Est
276299992,Ouest
276299993,Est
276299995,Ouest
276299996,Est
276299998,Ouest
276299999,Est
276300001,Ouest
276300002,Est
276300005,Nord
276300006,Sud
276300007,Nord
276300008,Sud
276300009,Nord
276300010,Sud
276300011,Nord
276300012,Sud
276300013,Nord
276300014,Sud
276300015,Nord
276300016,Sud
276300017,Nord
276300018,Sud
276300020,Est
276300022,Ouest
276300023,Est
276300025,Ouest
276300026,Est
276300028,Ouest
276300029,Est
276300031,Ouest
276300032,Est
276300034,Ouest
276300035,Est
276300037,Ouest
276300038,Est
276300040,Ouest
276300043,Ouest
276300045,Ouest
276300047,Ouest
276300048,Est
276300050,Ouest
276300051,Est
276300053,Ouest
276300054,Est
276300056,Ouest
276300057,Est
276300059,Ouest
276300060,Est
276300062,Ouest
276300063,Est
276300065,Ouest
276300066,Est
276300068,Ouest
276300069,Est
276300071,Ouest
276300072,Est
276300075,Ouest
276300077,Ouest
276300078,Est
276300080,Ouest
276300081,Est
276300083,Ouest
276300084,Est
276300086,Ouest
276300087,Est
276300089,Ouest
276300090,Est
276300092,Ouest
276300093,Est
276300095,Ouest
276300096,Est
276300098,Ouest
276300099,Est
276300101,Ouest
276300102,Est
276300104,Ouest
276300105,Est
276300108,Ouest
276300110,Ouest
276300111,Est
276300113,Ouest
276300114,Est
276300116,Ouest
276300117,Est
276300119,Ouest
276300120,Est
276300122,Ouest
276300123,Est
276300125,Ouest
276300126,Est
276300129,Ouest
276300130,Est
276300132,Ouest
276300133,Est
276300135,Ouest
276300136,Est
276300138,Ouest
276300139,Est
276300141,Ouest
276300142,Est
276300144,Ouest
276300145,Est
276300147,Ouest
276300148,Est
276300150,Ouest
276300151,Est
276300153,Ouest
276300154,Est
276300156,Ouest
276300157,Est
276300159,Ouest
276300160,Est
276300162,Ouest
276300163,Est
276300165,Ouest
276300166,Est
276300168,Ouest
276300169,Est
276300171,Ouest
276300172,Est
276300174,Ouest
276300175,Est
276300177,Ouest
276300178,Est
276300180,Ouest
276300181,Est
276300183,Ouest
276300186,Ouest
276300187,Est
276300189,Ouest
276300190,Est
276300192,Ouest
276300193,Est
276300195,Ouest
276300196,Est
276300198,Ouest
276300199,Est
276300201,Ouest
276300202,Est
276300204,Ouest
276300205,Est
276300207,Ouest
276300208,Est
276300210,Ouest
276300211,Est
276300213,Ouest
276300214,Est
276300216,Ouest
276300217,Est
276300219,Ouest
276300220,Est
276300222,Ouest
276300223,Est
276300225,Ouest
276300226,Est
276300228,Ouest
276300229,Est
276300231,Ouest
276300232,Est
276300234,Ouest
276300235,Est
276300237,Ouest
276300238,Est
276300240,Ouest
276300242,Est
276300243,Ouest
276300246,Sud
276300247,Nord
276300249,Sud
276300250,Nord
276300252,Sud
276300253,Nord
276300255,Sud
276300256,Nord
276300258,Sud
276300259,Nord
276300261,Sud
276300262,Nord
276300265,Sud
276300266,Nord
276300268,Sud
276300269,Nord
276300271,Sud
276300272,Nord
276300274,Sud
276300275,Nord
276300277,Sud
276300278,Nord
276300280,Sud
276300281,Nord
276300283,Sud
276300284,Nord
276300286,Sud
276300287,Nord
276300290,Sud
276300291,Nord
276300293,Sud
276300294,Nord
276300296,Sud
276300297,Nord
276300299,Sud
276300300,Nord
276300302,Sud
276300303,Nord
276300305,Sud
276300306,Nord
276300308,Sud
276300309,Nord
276300311,Sud
276300312,Nord
276300314,Sud
276300315,Nord
276300317,Sud
276300318,Nord
276300320,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300321,Est
276300323,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300326,Sud
276300327,Nord
276300329,Sud
276300330,Nord
276300332,Sud
276300333,Nord
276300335,Sud
276300336,Nord
276300338,Sud
276300339,Nord
276300341,Sud
276300342,Nord
276300345,Sud
276300347,Sud
276300348,Nord
276300350,Est
276300352,Sud
276300353,Nord
276300355,Sud
276300356,Nord
276300358,Sud
276300359,Nord
276300361,Sud
276300363,Sud
276300366,Sud
276300367,Nord
276300369,Sud
276300370,Nord
276300372,Sud
276300373,Nord
276300375,Sud
276300376,Nord
276300378,Sud
276300379,Nord
276300381,Sud
276300382,Nord
276300384,Sud
276300385,Nord
276300387,Sud
276300388,Nord
276300390,Sud
276300391,Nord
276300393,Sud
276300395,Nord
276300396,Sud
276300397,Nord
276300398,Sud
276300399,Nord
276300400,Sud
276300401,Nord
276300402,Sud
276300403,Nord
276300404,Sud
276300407,Est
276300409,Sud
276300410,Nord
276300412,Sud
276300413,Nord
276300415,Sud
276300416,Nord
276300418,Sud
276300419,Nord
276300421,Sud
276300422,Nord
276300424,Sud
276300425,Nord
276300427,Sud
276300428,Nord
276300430,Sud
276300431,Nord
276300433,Sud
276300434,Nord
276300436,Nord
276300438,Sud
276300440,Nord
276300443,Sud
276300444,Nord
276300446,Sud
276300447,Nord
276300449,Sud
276300450,Nord
276300452,Sud
276300453,Nord
276300455,Sud
276300456,Nord
276300458,Sud
276300459,Nord
276300461,Sud
276300462,Nord
276300464,Sud
276300465,Nord
276300467,Nord
276300469,Sud
276300470,Nord
276300472,Nord
276300474,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300477,Sud
276300478,Nord
276300480,Sud
276300481,Nord
276300483,Sud
276300484,Nord
276300486,Sud
276300487,Nord
276300489,Sud
276300490,Nord
276300493,Sud
276300494,Nord
276300496,Sud
276300497,Nord
276300499,Sud
276300500,Nord
276300502,Sud
276300503,Nord
276300505,Nord
276300507,Nord
276300509,Nord
276300511,Sud
276300512,Nord
276300515,Sud
276300516,Nord
276300518,Sud
276300519,Nord
276300521,Sud
276300522,Nord
276300524,Sud
276300525,Nord
276300527,Nord
276300529,Nord
276300530,Sud
276300531,Nord
276300534,Sud
276300535,Nord
276300536,Sud
276300537,Nord
276300538,Sud
276300539,Nord
276300540,Sud
276300541,Nord
276300542,Sud
276300543,Nord
276300544,Sud
276300545,Nord
276300546,Sud
276300547,Nord
276300548,Sud
276300549,Nord
276300550,Sud
276300551,Nord
276300552,Sud
276300555,Nord
276300556,Sud
276300557,Nord
276300558,Sud via Ridgewood
276300559,Nord via Ridgewood
276300560,Sud via Ridgewood
276300561,Nord via Ridgewood
276300562,Sud via Ridgewood
276300563,Nord via Ridgewood
276300565,Sud
276300566,Nord
276300567,Sud
276300568,Nord
276300570,Est
276300573,Ouest
276300574,Est
276300576,Ouest
276300577,Est
276300579,Est
276300581,Nord
276300582,Sud
276300583,Nord
276300584,Sud
276300585,Nord
276300586,Sud
276300587,Nord
276300588,Sud
276300589,Nord
276300590,Sud
276300591,Nord
276300592,Sud
276300593,Nord
276300594,Sud
276300595,Nord
276300596,Sud
276300597,Nord
276300598,Sud
276300599,Nord
276300600,Sud
276300601,Nord
276300602,Sud
276300603,Nord via Ridgewood
276300604,Sud via Ridgewood
276300605,Nord via Ridgewood
276300606,Sud via Ridgewood
276300607,Nord via Ridgewood
276300608,Sud via Ridgewood
276300609,Nord via Ridgewood
276300611,Sud
276300612,Nord
276300613,Sud
276300614,Nord
276300615,Sud
276300618,Est
276300620,Ouest
276300623,Est
276300625,Ouest
276300627,Est
276300629,Ouest
276300631,Est
276300633,Ouest
276300635,Est
276300637,Ouest
276300639,Est
276300641,Ouest
276300643,Est
276300645,Ouest
276300647,Est
276300650,Est
276300652,Ouest
276300654,Est
276300656,Ouest
276300658,Est
276300660,Ouest
276300662,Est
276300664,Ouest
276300666,Est
276300668,Ouest
276300670,Est
276300672,Ouest
276300674,Est
276300676,Ouest
276300678,Est
276300680,Ouest
276300682,Sud
276300683,Nord
276300684,Sud
276300687,Ouest
276300688,Est
276300690,Ouest
276300692,Ouest
276300694,Est
276300696,Ouest
276300698,Est
276300700,Ouest
276300702,Est
276300704,Ouest
276300706,Est
276300708,Ouest
276300710,Est
276300712,Ouest
276300714,Est
276300716,Ouest
276300718,Est
276300720,Ouest
276300722,Est
276300724,Ouest
276300726,Est
276300728,Ouest
276300730,Est
276300732,Ouest
276300734,Est
276300736,Ouest
276300738,Sud
276300739,Nord
276300740,Sud
276300743,Nord
276300744,Sud
276300745,Nord
276300746,Sud
276300747,Nord
276300749,Ouest
276300751,Est
276300753,Ouest
276300755,Est
276300757,Ouest
276300759,Est
276300761,Ouest
276300763,Est
276300765,Ouest
276300767,Est
276300769,Ouest
276300771,Est
276300773,Ouest
276300775,Est
276300777,Est
276300779,Ouest
276300780,Est
276300783,Ouest
276300785,Est
276300787,Ouest
276300789,Est
276300791,Ouest
276300793,Est
276300795,Ouest
276300797,Est
276300799,Ouest
276300801,Est
276300804,Sud
276300805,Nord
276300807,Sud
276300808,Nord
276300809,Sud
276300810,Nord
276300813,Est
276300814,Ouest
276300815,Est
276300816,Ouest
276300817,Est
276300818,Ouest
276300820,Est
276300821,Ouest
276300823,Ouest
276300826,Est
276300828,Ouest destination Usine de filtration
276300829,Est
276300831,Ouest destination Usine de filtration
276300832,Est
276300834,Ouest destination Usine de filtration
276300835,Est
276300837,Ouest destination Usine de filtration
276300838,Est
276300840,Ouest destination Usine de filtration
276300842,Est
276300844,Ouest destination Usine de filtration
276300846,Est
276300849,Est
276300851,Ouest destination Usine de filtration
276300852,Est
276300854,Ouest destination Usine de filtration
276300855,Est
276300857,Ouest destination Usine de filtration
276300858,Est
276300860,Ouest destination Usine de filtration
276300861,Est
276300863,Ouest destination Usine de filtration
276300865,Est
276300867,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300868,Est
276300870,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300873,Est
276300875,Ouest destination Usine de filtration
276300876,Est
276300878,Ouest destination Usine de filtration
276300879,Est
276300881,Ouest destination Usine de filtration
276300882,Est
276300884,Ouest destination Usine de filtration
276300885,Est
276300887,Ouest destination Usine de filtration
276300889,Est
276300891,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300892,Est
276300894,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300895,Est
276300897,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300898,Est
276300900,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300903,Est
276300905,Ouest destination Usine de filtration
276300906,Est
276300908,Ouest destination Usine de filtration
276300910,Est
276300912,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300913,Est
276300915,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300916,Est
276300918,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300919,Est
276300921,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300924,Est
276300926,Ouest destination Usine de filtration
276300927,Est
276300929,Ouest destination Usine de filtration
276300930,Est
276300932,Ouest destination Usine de filtration
276300933,Est
276300935,Ouest destination Usine de filtration
276300936,Est
276300938,Ouest destination Usine de filtration
276300940,Est
276300942,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300943,Est
276300945,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300946,Est
276300948,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300949,Est
276300951,Sud
276300952,Nord
276300954,Sud
276300955,Nord
276300957,Sud
276300958,Nord
276300961,Sud
276300963,Est
276300965,Ouest destination Usine de filtration
276300967,Est
276300969,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300970,Est
276300973,Sud
276300975,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300976,Est
276300978,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300979,Est
276300981,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300982,Est
276300984,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300986,Ouest destination Pierrefonds / ChÃ¢teau-Pierrefonds
276300989,Ouest
276300991,Est
276300992,Ouest
276300994,Est
276300995,Ouest
276300997,Est
276300998,Ouest
276301000,Est
276301001,Ouest
276301003,Est
276301004,Ouest
276301006,Est
276301007,Ouest
276301009,Est
276301010,Ouest
276301012,Est
276301015,Est
276301016,Ouest
276301018,Est
276301019,Ouest
276301021,Est
276301022,Ouest
276301024,Est
276301025,Ouest
276301027,Est
276301028,Ouest
276301030,Est
276301031,Ouest
276301033,Est
276301035,Est
276301036,Ouest
276301038,Est
276301041,Ouest
276301043,Est
276301044,Ouest
276301046,Est
276301047,Ouest
276301049,Est
276301050,Ouest
276301052,Est
276301053,Ouest
276301055,Est
276301057,Est
276301058,Ouest
276301061,Est
276301062,Ouest
276301064,Est
276301065,Ouest
276301067,Est
276301068,Ouest
276301070,Est
276301071,Ouest
276301074,Ouest
276301076,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301078,Ouest
276301080,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301082,Ouest
276301085,Ouest
276301087,Ouest
276301089,Ouest
276301091,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301093,Ouest
276301095,Ouest
276301097,Ouest
276301099,Ouest
276301101,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301103,Ouest
276301105,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301108,Ouest
276301110,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301112,Ouest
276301114,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301116,Ouest
276301118,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301120,Ouest
276301122,Est trajet 2 station Lionel-Groulx.
276301124,Ouest
276301126,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301128,Ouest
276301130,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301132,Ouest
276301134,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301136,Ouest
276301138,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301141,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301143,Ouest
276301145,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301147,Ouest
276301149,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301151,Ouest
276301153,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301155,Ouest
276301157,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301159,Ouest
276301161,Est trajet 2 station Lionel-Groulx.
276301163,Ouest
276301165,Est trajet 2 station Lionel-Groulx.
276301167,Ouest
276301169,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301171,Ouest
276301173,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301175,Ouest
276301177,Est trajet 2 station Lionel-Groulx.
276301179,Ouest
276301181,Est trajet 2 station Lionel-Groulx.
276301183,Ouest
276301185,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301188,Ouest
276301190,Ouest
276301192,Ouest
276301194,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301196,Ouest
276301198,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301200,Ouest
276301202,Ouest
276301204,Est trajet 2 station Lionel-Groulx.
276301206,Ouest
276301208,Est trajet 2 station Lionel-Groulx.
276301210,Ouest
276301213,Ouest
276301215,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301217,Ouest
276301220,Ouest
276301222,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301224,Ouest
276301226,Est trajet 1 gare dâ€™autocars de MontrÃ©al.
276301228,Ouest
